Observation,Vote,Age,HomeOwner,Gender,Married,HouseholdSize,Income,Education,Religious
7937,undecided,64,1,male,0,1,44,13,1
7938,decided,43,1,female,0,3,29,8,1
7939,undecided,49,1,female,1,3,115,15,1
7940,decided,48,1,female,1,6,118,12,0
7941,undecided,49,1,female,1,5,103,16,0
7942,undecided,51,1,male,1,6,159,16,1
7943,decided,35,1,male,1,4,87,18,0
7944,decided,29,0,female,1,7,130,8,1
7945,decided,59,1,female,1,3,520,20,1
7946,undecided,41,1,female,1,3,58,18,0
7947,undecided,49,1,female,0,3,14,20,0
7948,decided,77,0,male,1,3,80.5,8,1
7949,undecided,47,1,male,1,3,91,15,1
7950,decided,56,0,male,0,1,106.5,8,1
7951,undecided,65,1,female,1,3,84,20,0
7952,decided,42,1,female,1,4,154,12,1
7953,decided,65,0,male,0,3,7,8,1
7954,decided,35,1,female,1,2,55.5,9,1
7955,decided,58,0,female,0,2,36,8,1
7956,decided,39,1,female,1,2,180,15,1
7957,decided,42,1,female,1,7,128,12,0
7958,undecided,50,1,male,1,2,39,15,0
7959,undecided,48,1,female,1,4,44,16,1
7960,undecided,54,1,male,1,2,70,20,1
7961,decided,55,1,female,1,3,45,20,1
7962,decided,27,1,female,1,6,77,12,0
7963,decided,41,1,female,1,5,194,15,1
7964,decided,49,1,female,1,5,490,15,0
7965,undecided,38,1,female,1,6,148,15,0
7966,undecided,43,1,female,1,2,88,18,0
7967,decided,37,1,female,0,1,119,18,1
7968,decided,52,0,other,0,2,5,8,1
7969,undecided,40,1,female,1,5,108,15,0
7970,decided,49,1,female,1,4,45.5,18,1
7971,undecided,31,1,female,1,2,123,15,0
7972,decided,33,1,male,1,7,55,8,1
7973,decided,46,1,female,1,2,179,9,0
7974,decided,41,1,female,1,4,104.5,18,1
7975,decided,38,1,male,1,5,218,15,1
7976,decided,45,1,female,0,1,62,18,1
7977,decided,43,1,male,1,3,71,18,1
7978,decided,36,1,female,0,1,6,8,1
7979,undecided,52,1,female,0,5,62,16,1
7980,undecided,54,1,male,1,3,148,15,0
7981,decided,47,1,female,0,2,56,20,1
7982,undecided,37,1,female,1,3,65,8,0
7983,undecided,52,1,female,1,5,153,15,0
7984,decided,60,1,female,1,4,51,8,0
7985,decided,32,1,female,1,5,148,12,0
7986,decided,25,1,female,1,2,27,9,0
7987,decided,40,1,female,1,5,192,12,1
7988,decided,49,1,male,1,2,85,8,0
7989,undecided,48,0,female,1,2,210,20,0
7990,decided,66,1,female,0,2,18,8,1
7991,undecided,60,1,female,1,2,50,20,0
7992,decided,30,0,female,1,4,58.5,8,0
7993,undecided,53,1,female,1,5,56,15,1
7994,decided,41,0,female,0,2,36,8,1
7995,decided,53,1,female,1,7,145,9,1
7996,undecided,53,1,male,1,4,96,13,1
7997,undecided,42,0,male,1,6,132,15,1
7998,decided,35,1,male,1,7,549,15,0
7999,decided,35,0,female,0,1,69,8,1
8000,decided,74,0,female,0,1,26,20,1
8001,decided,47,1,female,1,3,125,20,1
8002,decided,51,1,female,1,4,12,10,1
8003,decided,50,1,female,1,3,113,12,1
8004,undecided,39,1,female,0,3,11.5,15,0
8005,decided,70,1,female,1,3,96,8,0
8006,undecided,55,1,other,1,3,87,16,0
8007,undecided,56,1,male,1,3,101,15,0
8008,decided,43,1,female,1,3,91,20,1
8009,decided,41,1,male,1,3,92,9,1
8010,undecided,42,1,female,1,5,131,15,0
8011,undecided,31,1,female,0,1,59.5,15,1
8012,decided,53,0,male,0,2,16,8,1
8013,decided,32,0,male,1,6,132,12,0
8014,decided,38,1,female,1,7,435,12,0
8015,undecided,47,1,male,1,7,136,15,1
8016,decided,36,1,female,1,2,120,12,1
8017,undecided,69,1,male,0,1,19,16,0
8018,undecided,66,1,female,1,3,174,13,1
8019,decided,30,1,other,1,5,104,12,0
8020,decided,40,1,female,1,3,53,18,1
8021,decided,37,1,female,1,5,198,12,1
8022,decided,35,1,female,0,3,51,18,1
8023,undecided,32,0,female,1,5,151,18,0
8024,undecided,44,1,female,1,4,127,15,1
8025,decided,41,1,male,1,3,97,9,0
8026,undecided,38,1,other,1,3,145,18,0
8027,decided,54,1,female,0,1,181,20,1
8028,undecided,26,1,male,0,1,93,15,0
8029,decided,45,1,female,1,2,51,20,1
8030,undecided,44,1,female,1,5,154,15,1
8031,undecided,38,1,female,1,3,142,18,0
8032,decided,48,1,female,1,4,155,8,1
8033,undecided,50,1,female,1,3,132,15,0
8034,undecided,53,1,female,1,4,72,16,1
8035,undecided,48,0,male,1,3,173,18,1
8036,decided,33,1,male,1,4,70,18,0
8037,decided,56,1,male,1,7,25,8,0
8038,undecided,61,1,female,1,6,113,20,0
8039,decided,60,1,male,0,1,102,20,0
8040,decided,38,1,female,1,3,84,12,1
8041,undecided,50,1,female,0,1,147,13,1
8042,decided,43,0,female,0,3,37,8,0
8043,decided,69,1,male,1,3,28,20,0
8044,decided,60,1,male,0,1,71,20,0
8045,undecided,43,1,female,1,5,64,15,0
8046,decided,67,1,male,0,3,59,20,0
8047,decided,50,1,female,1,2,89.5,20,1
8048,decided,46,1,female,1,3,112,9,1
8049,decided,31,1,female,1,5,131,18,1
8050,undecided,55,1,female,1,4,66,20,0
8051,decided,53,1,male,1,4,131,8,0
8052,decided,35,1,female,1,5,39,12,0
8053,decided,53,0,female,0,1,81.5,20,1
8054,undecided,57,1,female,1,7,180,20,0
8055,decided,34,1,female,1,5,128,8,1
8056,decided,47,0,other,0,2,95,8,0
8057,decided,24,1,female,1,3,142,12,0
8058,decided,59,1,male,0,1,79,20,0
8059,decided,49,0,female,1,4,149,8,1
8060,decided,56,1,male,1,3,10,20,0
8061,undecided,52,1,female,1,2,88,20,0
8062,decided,38,1,female,1,3,12,18,1
8063,decided,40,1,male,1,4,17,18,1
8064,undecided,36,0,male,1,5,166,15,0
8065,undecided,54,1,female,1,3,109,20,0
8066,decided,62,1,female,1,2,110,20,1
8067,decided,39,1,female,0,1,130,18,1
8068,undecided,47,1,female,1,3,74,15,1
8069,undecided,61,1,female,1,3,84,16,0
8070,decided,32,0,male,1,2,101.5,18,1
8071,undecided,61,0,female,1,4,69,20,0
8072,decided,39,1,female,1,3,124,18,1
8073,undecided,40,1,other,1,5,130,18,0
8074,decided,44,1,male,1,3,70,18,1
8075,decided,56,1,female,0,1,32,20,1
8076,undecided,49,1,female,1,4,222,20,0
8077,decided,30,1,female,1,5,81.5,8,1
8078,undecided,58,1,female,0,1,75,13,0
8079,decided,45,1,female,1,3,148,8,1
8080,decided,31,1,female,1,3,230,8,0
8081,undecided,38,1,female,1,4,160,15,1
8082,decided,37,1,female,1,4,7,9,0
8083,decided,51,1,female,1,2,23,8,0
8084,decided,69,1,male,0,1,115,20,1
8085,undecided,52,1,other,0,2,66,20,0
8086,undecided,40,1,female,1,3,213,18,0
8087,decided,63,1,other,0,1,30,8,1
8088,undecided,49,1,female,0,2,158,13,0
8089,decided,51,1,female,1,5,539,18,1
8090,undecided,66,1,female,0,2,121,20,0
8091,undecided,54,1,female,1,6,132,16,0
8092,undecided,50,1,female,1,6,55.5,18,0
8093,decided,44,0,female,1,6,276,8,0
8094,undecided,25,1,female,1,4,25,18,0
8095,undecided,36,1,female,1,4,173,15,1
8096,undecided,52,1,female,1,5,215,20,0
8097,undecided,61,1,female,1,2,59,20,1
8098,decided,46,1,female,1,6,78,12,0
8099,undecided,42,0,female,0,2,28,18,0
8100,undecided,52,1,female,1,4,32,15,1
8101,decided,42,1,female,0,2,89,9,1
8102,decided,61,0,other,1,7,74,20,1
8103,decided,55,1,male,0,1,174,18,0
8104,undecided,41,1,female,1,3,71,18,0
8105,decided,40,1,female,0,3,14,18,1
8106,undecided,50,1,female,1,2,112,15,0
8107,decided,50,1,other,1,6,203,8,0
8108,decided,60,1,male,1,3,125,20,1
8109,undecided,36,1,male,0,1,118.5,15,1
8110,decided,48,1,male,0,1,191,18,1
8111,undecided,32,1,female,0,1,140.5,15,0
8112,decided,26,0,female,0,2,69,8,0
8113,decided,53,1,female,1,4,176,20,1
8114,undecided,33,1,female,1,2,121,15,0
8115,undecided,44,1,female,0,1,24,18,0
8116,undecided,38,1,female,1,4,52,15,0
8117,undecided,30,1,male,1,3,170,15,0
8118,decided,39,1,female,1,5,193,12,0
8119,undecided,40,1,female,1,2,104,15,1
8120,undecided,28,1,female,0,2,173,15,1
8121,decided,36,1,male,0,1,39,18,1
8122,undecided,43,1,male,1,3,17,15,0
8123,decided,30,1,male,0,2,144,18,1
8124,undecided,58,0,female,1,2,69.5,20,0
8125,decided,41,1,female,1,2,102,18,1
8126,decided,49,1,male,0,2,36,8,1
8127,decided,54,1,male,1,2,137,20,1
8128,undecided,48,1,female,1,5,185,20,0
8129,undecided,40,1,female,1,6,80,15,0
8130,decided,66,1,male,1,3,98,20,0
8131,decided,47,0,male,1,3,334,15,0
8132,decided,32,1,other,1,6,137,11,1
8133,undecided,52,1,female,1,3,103,20,0
8134,decided,40,0,female,0,6,36,8,0
8135,decided,34,1,female,1,3,72,18,1
8136,decided,49,0,female,1,6,308,13,1
8137,decided,52,1,female,0,1,97,18,1
8138,undecided,42,1,female,1,6,156,18,0
8139,decided,37,1,female,0,3,59,12,1
8140,undecided,49,1,female,0,3,39,18,0
8141,undecided,47,1,female,0,1,37,20,0
8142,decided,36,1,female,1,2,132,18,1
8143,decided,63,1,male,1,4,22,8,1
8144,undecided,44,1,female,1,4,144,20,0
8145,undecided,62,1,female,1,5,54,16,1
8146,undecided,48,1,female,1,2,87,20,0
8147,decided,54,1,female,1,7,367,20,1
8148,undecided,57,1,female,0,1,85,20,0
8149,decided,62,1,female,0,1,87,20,1
8150,undecided,62,1,female,1,3,66.5,16,1
8151,decided,43,1,female,1,3,258,8,0
8152,decided,57,0,male,0,1,29,8,0
8153,decided,38,0,female,0,3,6,8,0
8154,undecided,48,1,female,0,1,99,20,0
8155,decided,42,1,female,0,1,216,18,1
8156,decided,56,1,female,1,3,133,20,1
8157,decided,51,1,male,0,1,61.5,9,1
8158,decided,65,1,male,1,3,146,20,0
8159,decided,31,1,female,1,2,71,18,1
8160,undecided,30,1,female,1,2,100,15,1
8161,undecided,40,0,female,1,4,126,20,0
8162,decided,53,0,female,1,5,105,10,0
8163,decided,58,1,female,1,2,58.5,8,0
8164,decided,54,1,female,1,3,100,9,1
8165,undecided,39,1,female,1,3,55,15,0
8166,decided,52,1,male,0,1,66,20,0
8167,undecided,50,1,female,1,2,83,15,1
8168,decided,46,1,female,1,4,231,8,1
8169,decided,50,1,female,1,5,165,12,1
8170,undecided,47,1,other,1,3,49,18,0
8171,undecided,41,1,female,1,4,139,13,1
8172,undecided,44,1,male,1,2,159,15,0
8173,undecided,36,1,female,1,3,70,15,0
8174,decided,50,1,female,1,2,100,12,1
8175,decided,40,0,male,1,7,148.5,8,1
8176,decided,51,0,other,0,1,46.5,8,0
8177,decided,57,0,female,1,3,65,18,1
8178,decided,45,1,female,1,2,183,15,0
8179,decided,37,1,female,1,4,467,18,1
8180,undecided,45,1,male,1,3,134,18,0
8181,decided,49,1,female,1,4,131,18,1
8182,undecided,39,1,female,1,4,37,15,0
8183,undecided,41,1,other,1,2,48,15,1
8184,decided,42,0,female,1,3,85,8,1
8185,decided,25,0,male,0,1,48,8,1
8186,undecided,35,1,other,0,1,138,15,0
8187,decided,62,1,male,1,4,54,8,0
8188,undecided,52,1,female,1,3,97,15,1
8189,decided,26,1,female,1,2,144,12,1
8190,undecided,64,1,female,0,2,66,20,0
8191,decided,27,1,male,0,1,230,8,0
8192,undecided,47,1,female,1,3,97,18,1
8193,decided,40,1,female,1,3,121,18,1
8194,decided,56,1,male,1,2,100,20,1
8195,decided,55,1,female,0,2,71,10,1
8196,decided,50,1,female,0,1,21,10,0
8197,undecided,51,1,female,0,4,41,16,1
8198,decided,29,0,male,0,3,96.5,9,0
8199,undecided,33,1,female,1,6,98,15,0
8200,undecided,51,1,female,0,2,114,15,0
8201,decided,40,1,female,1,5,175.5,15,1
8202,decided,37,1,female,1,5,37,9,0
8203,undecided,53,1,female,1,2,22,15,1
8204,undecided,43,0,female,0,4,166,18,0
8205,decided,53,1,female,0,3,18,8,1
8206,decided,37,1,male,0,1,5,18,1
8207,undecided,51,1,other,1,2,118,20,0
8208,undecided,46,1,female,1,2,101,18,0
8209,decided,44,0,male,1,3,20,8,0
8210,decided,51,1,male,1,3,89,20,0
8211,undecided,53,1,female,1,7,93,15,1
8212,decided,31,1,male,1,4,175,8,1
8213,decided,49,1,male,1,3,155,12,0
8214,decided,43,0,female,0,1,107,18,1
8215,decided,58,1,male,1,3,274,16,0
8216,decided,37,1,male,1,5,295,8,1
8217,decided,57,1,female,1,3,547,20,1
8218,undecided,47,1,male,1,3,119,13,1
8219,decided,33,1,female,1,3,89,18,1
8220,decided,51,0,female,1,3,81,18,1
8221,decided,45,1,female,0,2,92,20,1
8222,decided,57,1,male,1,5,143,20,1
8223,decided,62,1,female,1,3,60,20,1
8224,decided,48,0,male,1,6,134,8,0
8225,decided,54,1,male,0,2,5,20,0
8226,decided,50,1,male,1,5,87,18,0
8227,decided,37,1,female,1,3,72,18,1
8228,undecided,32,1,other,0,1,109,15,0
8229,undecided,57,1,female,1,4,78,20,0
8230,decided,47,1,female,1,6,290,20,1
8231,decided,33,1,female,1,6,121,8,0
8232,decided,36,0,female,1,6,42,8,1
8233,decided,36,0,female,1,3,41,18,1
8234,undecided,53,1,female,1,6,68,13,0
8235,undecided,62,0,female,0,2,10,8,1
8236,decided,58,0,female,0,2,49,8,1
8237,undecided,69,1,female,0,1,27,20,0
8238,decided,39,0,female,1,3,122,8,0
8239,undecided,50,1,female,1,3,66,15,1
8240,decided,34,1,female,0,4,120,8,1
8241,decided,46,1,male,1,6,77,8,1
8242,decided,40,1,other,1,4,186,15,0
8243,decided,51,1,female,1,2,111.5,20,1
8244,decided,63,1,female,1,2,55,20,1
8245,decided,55,1,female,1,3,98,9,0
8246,decided,59,1,female,0,2,60,10,0
8247,decided,18,1,female,1,2,162,12,0
8248,decided,47,1,male,1,3,70,18,0
8249,decided,55,1,female,1,2,26,8,1
8250,decided,46,1,female,1,7,156,12,1
8251,decided,48,1,male,0,1,139,20,1
8252,decided,47,1,female,0,1,152.5,8,1
8253,decided,53,1,male,1,2,85,20,1
8254,undecided,49,1,female,0,1,71,18,1
8255,decided,56,0,male,0,2,26,8,1
8256,undecided,54,1,male,1,3,105,16,0
8257,undecided,35,1,male,1,4,165,15,1
8258,decided,37,1,male,1,3,28,12,0
8259,undecided,27,1,female,0,3,29,15,1
8260,decided,40,1,female,1,5,113,12,1
8261,decided,45,1,male,1,4,163,12,1
8262,undecided,51,1,female,1,2,51,15,1
8263,decided,39,1,female,1,2,151,18,1
8264,undecided,46,1,female,1,5,142,16,0
8265,decided,53,0,male,0,1,155,20,0
8266,undecided,41,1,male,1,5,108,15,0
8267,decided,43,1,female,1,3,78.5,18,1
8268,decided,35,1,female,0,2,139.5,8,1
8269,decided,21,1,female,1,4,73,12,0
8270,decided,53,1,female,1,2,213,12,1
8271,decided,44,0,female,0,1,7,8,1
8272,decided,21,1,female,1,6,166,12,0
8273,decided,52,1,female,1,3,333,18,1
8274,undecided,51,1,female,1,5,111,20,0
8275,decided,51,1,female,0,2,83,18,1
8276,undecided,60,1,female,1,3,34,20,0
8277,undecided,64,1,male,1,2,93,13,1
8278,undecided,59,1,female,1,3,121,20,0
8279,undecided,52,1,female,0,3,62,16,1
8280,decided,42,1,other,1,5,231,12,1
8281,decided,23,1,female,1,4,107,12,1
8282,undecided,57,1,female,1,3,141,20,0
8283,undecided,42,0,female,1,7,114,15,0
8284,decided,50,1,female,1,4,182,12,1
8285,decided,48,0,female,1,2,90,12,0
8286,decided,43,0,female,1,2,66.5,8,1
8287,undecided,54,1,female,0,1,132,16,0
8288,undecided,30,1,female,1,5,136,15,1
8289,decided,42,1,female,1,7,131,12,1
8290,decided,45,0,female,1,3,54,20,1
8291,undecided,35,1,female,1,4,130,15,1
8292,decided,51,1,female,1,5,120,20,1
8293,undecided,58,1,female,1,6,101,13,1
8294,decided,39,0,female,1,4,156,18,1
8295,decided,34,1,other,0,7,77,17,0
8296,decided,45,1,female,0,3,107.5,18,1
8297,decided,43,1,male,0,2,212,18,1
8298,decided,34,1,male,1,2,6,8,1
8299,undecided,54,1,female,0,1,65,13,0
8300,decided,68,1,female,1,2,106,20,1
8301,undecided,44,1,female,1,7,93,15,1
8302,decided,40,1,female,1,4,134.5,8,1
8303,undecided,39,1,female,1,3,77,15,1
8304,decided,43,0,female,1,7,95,8,0
8305,decided,55,1,female,1,4,80,18,1
8306,undecided,37,1,female,1,6,149,15,1
8307,decided,53,1,other,1,6,214,18,1
8308,decided,36,1,female,1,6,107,18,1
8309,decided,31,1,female,1,4,108,18,1
8310,decided,30,1,female,1,4,78,11,0
8311,decided,33,0,female,1,4,99,12,1
8312,decided,44,1,female,1,6,82,12,0
8313,decided,42,1,female,1,2,25,18,1
8314,undecided,74,1,female,1,2,21,20,0
8315,decided,51,1,male,1,4,60,9,0
8316,decided,69,1,male,1,4,32,20,1
8317,decided,43,1,female,1,5,91,12,0
8318,undecided,43,1,other,1,4,133,13,1
8319,decided,31,1,female,0,3,6,8,0
8320,decided,54,0,female,1,2,116,12,1
8321,undecided,37,1,female,1,5,15,15,1
8322,decided,59,1,male,1,2,49,20,1
8323,undecided,47,1,male,1,6,76,16,1
8324,undecided,48,1,female,1,2,30,18,0
8325,decided,26,1,female,1,4,119,8,0
8326,decided,47,1,female,1,2,49,18,1
8327,undecided,49,1,female,1,7,103,15,1
8328,decided,52,1,female,1,5,117,12,0
8329,decided,41,0,male,0,1,44.5,8,1
8330,decided,59,1,female,1,3,84,20,1
8331,undecided,49,1,male,1,4,137,15,0
8332,decided,45,1,male,1,4,90,20,1
8333,undecided,39,1,female,1,7,159,15,1
8334,decided,35,1,female,1,5,185,12,0
8335,undecided,37,1,female,0,1,132,18,0
8336,decided,39,1,female,1,4,108,12,0
8337,decided,54,1,female,1,5,152,12,1
8338,decided,46,1,male,1,3,36,20,1
8339,decided,62,1,male,1,4,65,8,0
8340,decided,47,1,other,0,2,32,12,0
8341,decided,45,1,female,1,5,238,15,1
8342,undecided,46,1,female,0,4,147.5,15,0
8343,undecided,34,1,female,1,2,153,18,0
8344,undecided,43,1,female,1,2,80,18,0
8345,undecided,58,1,female,0,1,73,20,0
8346,decided,53,1,female,1,5,24,18,1
8347,decided,47,1,other,1,2,83.5,18,1
8348,undecided,43,1,male,1,2,66,15,0
8349,decided,66,1,other,1,3,38.5,20,1
8350,decided,37,1,other,1,3,120,18,1
8351,undecided,48,0,female,1,3,17,20,0
8352,decided,38,1,female,1,5,165,8,0
8353,undecided,45,1,female,1,3,14.5,13,1
8354,undecided,38,1,female,0,1,45.5,18,0
8355,undecided,39,1,female,1,6,102,15,1
8356,undecided,47,0,male,0,5,42,13,0
8357,decided,47,1,female,1,5,190,15,1
8358,decided,64,1,male,1,3,76,20,0
8359,undecided,45,1,other,1,4,168,16,0
8360,decided,55,1,female,1,4,159,20,1
8361,undecided,34,1,male,1,5,148,15,1
8362,decided,46,0,female,1,3,101,18,1
8363,decided,54,1,other,1,5,39,8,0
8364,decided,68,1,female,1,3,81,20,1
8365,decided,48,1,female,1,5,209,8,0
8366,undecided,65,1,female,0,1,34,20,0
8367,decided,64,0,other,1,4,120,20,1
8368,decided,30,1,female,1,3,187,12,0
8369,decided,33,1,other,0,1,80.5,17,1
8370,decided,36,1,female,0,3,47,8,0
8371,undecided,60,1,female,1,3,44,16,0
8372,undecided,47,1,female,1,3,158,15,0
8373,undecided,55,1,other,1,2,70,20,0
8374,undecided,44,1,female,1,7,107,18,0
8375,decided,39,0,male,0,1,6,8,1
8376,undecided,62,1,female,1,4,116,20,0
8377,undecided,39,1,female,1,7,131,15,1
8378,undecided,41,1,male,1,2,33,15,1
8379,undecided,44,0,other,1,3,100,20,0
8380,decided,45,1,male,0,6,528,8,1
8381,undecided,42,1,female,0,1,47,15,0
8382,undecided,61,1,female,0,2,76,20,0
8383,decided,61,1,male,1,3,39,20,1
8384,undecided,70,1,female,0,5,58,16,1
8385,decided,32,1,female,1,5,66,12,1
8386,decided,37,0,male,0,1,68,8,1
8387,decided,36,1,other,1,5,521,15,1
8388,undecided,43,1,female,0,1,46,15,1
8389,undecided,50,0,other,0,1,138,20,0
8390,decided,46,1,female,1,5,9,12,1
8391,decided,62,1,male,0,1,4,20,1
8392,decided,55,1,other,1,3,194,8,0
8393,undecided,43,1,female,1,4,22,16,1
8394,decided,31,1,female,1,7,84,18,1
8395,decided,30,1,female,1,7,113,12,1
8396,decided,31,1,male,0,2,37,18,0
8397,decided,67,1,female,0,2,65,20,1
8398,undecided,44,0,female,0,1,133,15,0
8399,decided,35,1,female,1,3,162,12,0
8400,undecided,49,1,female,1,3,60,20,0
8401,decided,55,1,male,0,5,31,20,0
8402,undecided,50,1,female,1,2,89,18,0
8403,decided,46,1,female,1,5,65,18,1
8404,decided,51,1,female,0,2,77,8,0
8405,decided,30,1,female,0,5,18,18,1
8406,undecided,42,1,female,1,2,171,15,1
8407,decided,47,1,female,0,3,122,18,1
8408,undecided,43,1,female,0,2,37,18,0
8409,decided,52,1,male,0,2,33,20,0
8410,undecided,47,1,female,0,1,17,18,0
8411,undecided,35,1,female,1,5,127,15,1
8412,decided,60,1,male,1,3,47,20,0
8413,decided,51,0,male,1,5,216,15,1
8414,undecided,41,0,other,1,4,38,15,0
8415,decided,36,0,female,1,3,68,8,0
8416,undecided,29,1,male,1,5,103,15,1
8417,decided,70,1,other,1,2,149,8,0
8418,decided,37,0,female,1,4,138,12,1
8419,undecided,50,1,male,1,6,62,15,1
8420,undecided,70,1,other,0,1,115,20,0
8421,decided,37,1,male,1,3,154,12,0
8422,decided,43,1,female,1,3,147,12,0
8423,decided,54,1,female,1,5,141,20,1
8424,undecided,56,1,female,1,3,81,20,0
8425,undecided,41,1,female,1,3,95,18,0
8426,undecided,48,1,female,1,2,137,15,1
8427,undecided,35,1,female,1,6,76,15,1
8428,decided,45,1,female,1,6,180,12,0
8429,undecided,29,1,female,1,5,89,15,1
8430,undecided,38,1,female,1,3,87,18,0
8431,undecided,53,1,female,0,4,147,16,1
8432,decided,51,1,male,1,3,230,20,1
8433,undecided,59,1,female,1,3,98,20,0
8434,decided,54,0,female,0,2,16,8,0
8435,undecided,54,0,female,1,4,143,18,0
8436,undecided,55,1,male,1,4,59.5,15,1
8437,decided,50,1,female,1,4,89,8,1
8438,decided,46,1,female,1,3,135,18,1
8439,undecided,61,1,female,0,2,14,20,0
8440,undecided,55,1,male,1,4,89,16,1
8441,decided,48,0,other,0,1,5,8,1
8442,undecided,49,1,female,1,4,104,18,0
8443,decided,49,0,female,1,3,123,20,1
8444,decided,48,1,male,1,2,51,20,1
8445,decided,49,0,female,0,1,136.5,9,0
8446,decided,30,1,female,0,4,60.5,8,1
8447,decided,49,1,female,0,1,241,20,1
8448,undecided,36,1,other,0,3,119.5,18,0
8449,decided,53,1,male,1,3,113,8,0
8450,undecided,39,1,male,0,2,59.5,15,1
8451,undecided,34,1,female,1,2,135,15,1
8452,decided,33,1,female,1,7,25,8,1
8453,decided,54,1,female,1,4,421,20,0
8454,undecided,52,1,female,0,1,43,20,0
8455,decided,31,1,other,1,2,95.5,8,1
8456,decided,33,1,female,1,4,5,11,1
8457,decided,51,1,male,1,3,75,20,1
8458,decided,42,1,male,0,2,64,18,0
8459,undecided,41,1,female,1,3,155,15,0
8460,undecided,46,1,female,0,4,6,16,0
8461,undecided,20,1,female,1,5,49,15,0
8462,undecided,42,1,other,1,4,104,15,0
8463,undecided,62,1,female,1,5,80,20,1
8464,decided,56,1,male,1,5,108,20,0
8465,decided,59,1,female,1,2,108,20,1
8466,decided,22,1,male,1,3,326,14,0
8467,decided,47,1,female,1,2,150,18,1
8468,decided,48,0,female,1,7,36,8,1
8469,decided,35,1,female,1,3,38,8,0
8470,decided,26,0,male,0,5,5,11,1
8471,decided,36,1,female,1,2,136,8,0
8472,decided,35,1,female,1,3,65,9,1
8473,decided,57,1,female,1,4,193,20,1
8474,undecided,48,1,female,1,3,35,15,0
8475,decided,53,0,other,0,1,43,8,1
8476,decided,55,1,female,1,2,135,10,0
8477,undecided,35,1,female,0,1,49,18,0
8478,decided,49,1,female,1,3,93,18,1
8479,decided,49,1,female,0,1,114,9,0
8480,undecided,55,1,female,1,5,173,15,1
8481,undecided,48,1,male,1,3,98,16,1
8482,decided,29,0,other,0,4,130.5,8,0
8483,undecided,67,1,other,1,3,160,13,0
8484,decided,45,1,female,0,4,11,18,1
8485,decided,61,0,male,1,5,104,20,0
8486,undecided,36,1,female,0,2,54,12,1
8487,decided,35,0,female,0,2,17,8,1
8488,decided,44,1,female,1,5,150,12,1
8489,undecided,46,0,male,1,4,50,16,1
8490,undecided,62,1,other,0,1,25,20,0
8491,undecided,49,1,female,1,4,98,18,0
8492,decided,52,1,other,1,2,91,18,1
8493,decided,52,1,female,1,3,9,20,1
8494,undecided,49,1,male,1,5,105,15,0
8495,decided,42,1,male,1,3,76,20,1
8496,decided,34,1,female,1,5,145,12,1
8497,undecided,48,1,female,1,2,150,15,1
8498,decided,70,1,male,1,3,41,20,1
8499,decided,62,1,female,1,5,10,20,1
8500,decided,50,1,female,1,4,226,18,1
8501,undecided,50,1,female,1,4,57,18,0
8502,decided,57,0,female,0,2,20,8,1
8503,decided,67,1,male,1,4,114,20,0
8504,undecided,50,1,female,1,3,36,20,0
8505,undecided,54,1,female,1,4,27,20,0
8506,decided,42,0,female,0,1,132,8,0
8507,decided,61,1,female,1,2,34,10,0
8508,decided,69,1,female,1,5,62,20,1
8509,decided,68,1,female,0,4,58,20,1
8510,decided,66,1,female,0,1,12,20,1
8511,undecided,34,1,female,1,2,137,15,0
8512,decided,36,1,female,0,2,31,8,0
